"EFN","Phy","matched_name"
1,"Viburnum wrightii","Viburnum wrightii"
1,"Vicia 27 spp.","Vicia l."
1,"Vicia angustifolia","Vicia angustifolia"
1,"Vicia cracca","Vicia cracca"
1,"Vicia faba","Vicia faba"
1,"Vicia glauca","Vicia glauca"
1,"Vicia hirsuta","Vicia hirsuta"
1,"Vicia narbonensis","Vicia narbonensis"
1,"Vicia sativa","Vicia sativa"
1,"Vicia sepium","Vicia sepium"
1,"Vicia villosa","Vicia villosa"
1,"Vigna adenantha","Vigna adenantha"
1,"Vigna candida","Vigna candida"
1,"Vigna luteola","Vigna luteola"
1,"Vigna peduncularis","Vigna peduncularis"
1,"Vigna sesquipedalis","Vigna sesquipedalis"
1,"Vigna sinensis","Vigna sinensis"
1,"Vigna unguiculata","Vigna unguiculata"
1,"Vitis sp.","Vitis sp."
1,"Vitis sycoides","Vitis sicyoides"
1,"Vochysia oppugnata","Vochysia oppugnata"
1,"Voyriella parviflora","Voyriella parviflora"
1,"Wachendorfia thyrsiflora","Wachendorfia thyrsiflora"
1,"Wallaceodendron celebicum","Wallaceodendron celebicum"
1,"Weberbauerella celebicum","Weberbauerella ulbr."
1,"Welwitschia mirabilis","Welwitschia mirabilis"
1,"Wrightia laevis ssp.Millgar","Wrightia laevis"
1,"Xanthophyllum adenatum","Xanthophyllum adenotus"
1,"Xanthophyllum affine","Xanthophyllum affine"
1,"Xanthophyllum excelsium","Xanthophyllum excelsum"
1,"Xanthophyllum flavescens","Xanthophyllum flavescens"
1,"Xanthophyllum glandulosum","Xanthophyllum glandulosum"
1,"Xanthophyllum longifolia","Xanthophyllum longifolium"
1,"Xanthophyllum macintyrii","Xanthophyllum macintyrii"
1,"Xanthophyllum paniculatum","Xanthophyllum paniculatum"
1,"Xanthophyllum siamensis","Xanthophyllum siamense"
1,"Xanthophyllum sumatranum","Xanthophyllum sumatranum"
1,"Xanthophyllum vitellinum","Xanthophyllum vitellinum"
1,"Xanthophyllum yunnanensis","Xanthophyllum yunnanense"
1,"Xerocladia sp.","Xerocladia harv."
1,"Xerospermum laevigatum","Xerospermum laevigatum"
1,"Xerospermum noronhianum","Xerospermum noronhianum"
1,"Xylia sp.","Xylia benth."
1,"Xylophragma harleyi","Xylophragma harleyi"
1,"Xylophragma myrianthum","Xylophragma myrianthum"
1,"Xylosoma suluense","Xylosma suluensis"
1,"Yucca filamentosa","Yucca filamentosa"
1,"Yucca glauca","Yucca glauca"
1,"Zanthoxylum alatum","Zanthoxylum alatum"
1,"Zanthoxylum alianthoides","Zanthoxylum ailanthoides"
1,"Zanthoxylum belizense","Zanthoxylum belizense"
1,"Zanthoxylum bungei","Zanthoxylum bungei"
1,"Zanthoxylum coreanum","Zanthoxylum coreanum"
1,"Zanthoxylum ochroxylum","Zanthoxylum ochroxylum"
1,"Zanthoxylum panamense","Zanthoxylum panamense"
1,"Zanthoxylum piperitum","Zanthoxylum piperitum"
1,"Zanthoxylum planispinum","Zanthoxylum planispinum"
1,"Zanthoxylum pterota","Zanthoxylum pterota"
1,"Zanthoxylum schinifolium","Zanthoxylum schinifolium"
1,"Zanthoxylum setulosum","Zanthoxylum setulosum"
1,"Zea mays","Zea mays"
1,"Zeyheria montana","Zeyheria montana"
1,"Zeyheria tuberculosa","Zeyheria tuberculosa"
1,"Zygia heteroneura","Zygia heteroneura"
1,"Racosperma acanthocladum","Acacia acanthoclada"
1,"Racosperma acradenium","Acacia acradenia"
1,"Acacia curvicarpa","Acacia acradenia"
1,"Racosperma aculeatissimum","Acacia aculeatissima"
1,"Acacia tenuifolia","Acacia aculeatissima"
1,"Acacia doratoxylon","Acacia acuminata"
1,"Racosperma acuminatum","Acacia acuminata"
1,"Acacia accola","Acacia adunca"
1,"Racosperma aduncum","Acacia adunca"
1,"Racosperma amblygonum","Acacia amblygona"
1,"Acacia nernstii","Acacia amblygona"
1,"Racosperma amoenum","Acacia amoena"
1,"Racosperma aneurum","Acacia aneura"
1,"Racosperma asparagoides","Acacia asparagoides"
1,"Racosperma attenuatum","Acacia attenuata"
1,"Racosperma aulacocarpum","Acacia aulacocarpa"
1,"Racosperma auriculiforme","Acacia auriculiformis"
1,"Racosperma ausfeldii","Acacia ausfeldii"
1,"Racosperma baileyanum","Acacia baileyana"
1,"Racosperma betchei","Acacia betchei"
1,"Racosperma blakei","Acacia blakei"
1,"Racosperma blakelyi","Acacia blakelyi"
1,"Acacia stenocarpa","Acacia brachystachya"
1,"Racosperma brachystachyum","Acacia brachystachya"
1,"Acacia cibaria","Acacia brachystachya"
1,"Acacia uncinata","Acacia calamifolia"
1,"Racosperma calamifolium","Acacia calamifolia"
1,"Acacia pulverulenta","Acacia calamifolia"
1,"Acacia vilhelmii","Acacia calyculata"
1,"Acacia australis","Acacia calyculata"
1,"Racosperma calyculatum","Acacia calyculata"
1,"Racosperma cambagei","Acacia cambagei"
1,"Acacia porphyrochila","Acacia camptoclada"
1,"Racosperma camptocladum","Acacia camptoclada"
1,"Acacia eremea","Acacia cana"
1,"Racosperma canum","Acacia cana"
1,"Racosperma chalkeri","Acacia chalkeri"
1,"Racosperma cheelii","Acacia cheelii"
1,"Racosperma cincinnatum","Acacia cincinnata"
1,"Racosperma cochlocarpum","Acacia cochlocarpa"
1,"Racosperma complanatum","Acacia complanata"
1,"Acacia anceps","Acacia complanata"
1,"Racosperma concurrens","Acacia concurrens"
1,"Acacia cunninghamii","Acacia concurrens"
1,"Racosperma confertum","Acacia conferta"
1,"Racosperma confusum","Acacia confusa"
1,"Racosperma constablei","Acacia constablei"
1,"Racosperma coriaceum","Acacia coriacea"
1,"Racosperma crassum","Acacia crassa"
1,"Racosperma cultriforme","Acacia cultriformis"
1,"Acacia cultrata","Acacia cultriformis"
1,"Acacia glaucophylla","Acacia cultriformis"
1,"Acacia scapuliformis","Acacia cultriformis"
1,"Acacia glaucifolia","Acacia cultriformis"
1,"Acacia eglandulosa","Acacia cyclops"
1,"Racosperma eglandulosum","Acacia cyclops"
1,"Acacia mirbelii","Acacia cyclops"
1,"Racosperma dawsonii","Acacia dawsonii"
1,"Mimosa dealbata","Acacia dealbata"
1,"Racosperma dealbatum","Acacia dealbata"
1,"Racosperma deanei","Acacia deanei"
1,"Acacia caleyi","Acacia decora"
1,"Racosperma caleyi","Acacia decora"
1,"Racosperma decorum","Acacia decora"
1,"Mimosa angulata","Acacia decurrens"
1,"Acacia adenophora","Acacia decurrens"
1,"Racosperma decurrens","Acacia decurrens"
1,"Acacia angulata","Acacia decurrens"
1,"Mimosa decurrens","Acacia decurrens"
1,"Mimosa pulchra","Acacia decurrens"
1,"Mimosa mollissima","Acacia decurrens"
1,"Racosperma dictyophlebum","Acacia dictyophleba"
1,"Racosperma difforme","Acacia difformis"
1,"Acacia viscosa","Acacia dodonaeifolia"
1,"Phyllodoce dodonaeifolia","Acacia dodonaeifolia"
1,"Mimosa dodonaeifolia","Acacia dodonaeifolia"
1,"Acacia visciflua","Acacia dodonaeifolia"
1,"Racosperma dodonaeifolium","Acacia dodonaeifolia"
1,"Acacia metrosiderosifolia","Acacia dodonaeifolia"
1,"Racosperma doratoxylon","Acacia doratoxylon"
1,"Acacia hebecephala","Acacia elongata"
1,"Racosperma elongatum","Acacia elongata"
1,"Racosperma ephedroides","Acacia ephedroides"
1,"Racosperma eremaeum","Acacia eremaea"
1,"Racosperma excelsum","Acacia excelsa"
1,"Acacia plagiophylla","Acacia falcata"
1,"Mimosa obliqua","Acacia falcata"
1,"Acacia falcata","Acacia falcata"
1,"Racosperma falcatum","Acacia falcata"
1,"Acacia obliqua","Acacia falcata"
1,"Mimosa obliqua","Acacia falcata"
1,"Mimosa falcata","Acacia falcata"
1,"Acacia astringens","Acacia falciformis"
1,"Racosperma falciforme","Acacia falciformis"
1,"Racosperma perangustum","Acacia fimbriata"
1,"Acacia perangusta","Acacia fimbriata"
1,"Racosperma fimbriatum","Acacia fimbriata"
1,"Racosperma floribundum","Acacia floribunda"
1,"Mimosa mucronulata","Acacia floribunda"
1,"Phyllodoce floribunda","Acacia floribunda"
1,"Acacia intermedia","Acacia floribunda"
1,"Mimosa floribunda","Acacia floribunda"
1,"Acacia angustifolia","Acacia floribunda"
1,"Acacia plagiophylla","Acacia hubbardiana"
1,"Racosperma hubbardianum","Acacia hubbardiana"
1,"Racosperma iteaphyllum","Acacia iteaphylla"
1,"Racosperma ixodes","Acacia ixodes"
1,"Racosperma kauaiense","Acacia koa"
1,"Racosperma koa","Acacia koa"
1,"Acacia kauaiensis","Acacia koa"
1,"Acacia heterophylla","Acacia koa"
1,"Acacia koaia","Acacia koa"
1,"Acacia coa","Acacia koa"
1,"Racosperma latifolium","Acacia latifolia"
1,"Racosperma leiocalyx","Acacia leiocalyx"
1,"Racosperma leptostachyum","Acacia leptostachya"
1,"Acacia argentea","Acacia leptostachya"
1,"Racosperma ligulatum","Acacia ligulata"
1,"Acacia pallidiramosa","Acacia ligulata"
1,"Acacia runciformis","Acacia lineata"
1,"Acacia dasyphylla","Acacia lineata"
1,"Racosperma lineatum","Acacia lineata"
1,"Acacia spathulata","Acacia longifolia"
1,"Mimosa falcata","Acacia longifolia"
1,"Acacia thegonocarpa","Acacia longifolia"
1,"Phyllodoce longifolia","Acacia longifolia"
1,"Racosperma longifolium","Acacia longifolia"
1,"Acacia trigonocarpa","Acacia longifolia"
1,"Cuparilla sophorina","Acacia longifolia"
1,"Acacia decussata","Acacia longifolia"
1,"Mimosa longifolia","Acacia longifolia"
1,"Mimosa macrostachya","Acacia longifolia"
1,"Acacia foliosa","Acacia longifolia"
1,"Racosperma longissimum","Acacia longissima"
1,"Acacia linearis","Acacia longissima"
1,"Racosperma macradenium","Acacia macradenia"
1,"Racosperma maidenii","Acacia maidenii"
1,"Racosperma mangium","Acacia mangium"
1,"Racosperma maranoense","Acacia maranoensis"
1,"Racosperma mearnsii","Acacia mearnsii"
1,"Racosperma melanoxylon","Acacia melanoxylon"
1,"Acacia arcuata","Acacia melanoxylon"
1,"Mimosa melanoxylon","Acacia melanoxylon"
1,"Acacia latifolia","Acacia melanoxylon"
1,"Racosperma melvillei","Acacia melvillei"
1,"Racosperma microbotryum","Acacia microbotrya"
1,"Acacia myriobotrya","Acacia microbotrya"
1,"Acacia rostellifera","Acacia microbotrya"
1,"Racosperma microspermum","Acacia microsperma"
1,"Racosperma mucronatum","Acacia mucronata"
1,"Mimosa myrtifolia","Acacia myrtifolia"
1,"Phyllodoce myrtifolia","Acacia myrtifolia"
1,"Acacia acutifolia","Acacia myrtifolia"
1,"Acacia marginata","Acacia myrtifolia"
1,"Racosperma myrtifolium","Acacia myrtifolia"
1,"Acacia trigona","Acacia myrtifolia"
1,"Cuparilla myrtifolia","Acacia myrtifolia"
1,"Acacia pawlikowskyana","Acacia myrtifolia"
1,"Racosperma neriifolium","Acacia neriifolia"
1,"Racosperma omalophyllum","Acacia omalophylla"
1,"Acacia homalophylla","Acacia omalophylla"
1,"Acacia arundelliana","Acacia oshanesii"
1,"Racosperma oshanesii","Acacia oshanesii"
1,"Racosperma parramattense","Acacia parramattensis"
1,"Acacia sulcipes","Acacia parramattensis"
1,"Racosperma penninerve","Acacia penninervis"
1,"Racosperma podalyriifolium","Acacia podalyriifolia"
1,"Acacia fraseri","Acacia podalyriifolia"
1,"Racosperma pravissimum","Acacia pravissima"
1,"Mimosa pulchella","Acacia pulchella"
1,"Racosperma pulchellum","Acacia pulchella"
1,"Acacia falcinella","Acacia pycnantha"
1,"Acacia westonii","Acacia pycnantha"
1,"Racosperma pycnanthum","Acacia pycnantha"
1,"Acacia petiolaris","Acacia pycnantha"
1,"Racosperma retinodes","Acacia retinodes"
1,"Acacia visneoides","Acacia rubida"
1,"Acacia amoena","Acacia rubida"
1,"Racosperma rubidum","Acacia rubida"
1,"Acacia compressa","Acacia rubida"
1,"Acacia lindleyi","Acacia saligna"
1,"Acacia bracteata","Acacia saligna"
1,"Acacia cyanophylla","Acacia saligna"
1,"Racosperma salignum","Acacia saligna"
1,"Mimosa saligna","Acacia saligna"
1,"Racosperma semirigidum","Acacia semirigida"
1,"Racosperma shirleyi","Acacia shirleyi"
1,"Racosperma stenophyllum","Acacia stenophylla"
1,"Racosperma suaveolens","Acacia suaveolens"
1,"Phyllodoce angustifolia","Acacia suaveolens"
1,"Mimosa obliqua","Acacia suaveolens"
1,"Phyllodoce suaveolens","Acacia suaveolens"
1,"Mimosa suaveolens","Acacia suaveolens"
1,"Mimosa angustifolia","Acacia suaveolens"
1,"Mimosa ambigua","Acacia suaveolens"
1,"Acacia odorata","Acacia suaveolens"
1,"Acacia angustifolia","Acacia suaveolens"
1,"Hecatandra suaveolens","Acacia suaveolens"
1,"Racosperma subulatum","Acacia subulata"
1,"Mimosa terminalis","Acacia terminalis"
1,"Acacia discolor","Acacia terminalis"
1,"Acacia sieberiana","Acacia terminalis"
1,"Mimosa botrycephala","Acacia terminalis"
1,"Mimosa discolor","Acacia terminalis"
1,"Acacia botrycephala","Acacia terminalis"
1,"Mimosa paniculata","Acacia terminalis"
1,"Acacia paniculata","Acacia terminalis"
1,"Acacia maritima","Acacia terminalis"
1,"Racosperma terminale","Acacia terminalis"
1,"Mimosa pinnata","Acacia terminalis"
1,"Acacia genistoides","Acacia tetragonophylla"
1,"Racosperma tetragonophyllum","Acacia tetragonophylla"
1,"Racosperma tripterum","Acacia triptera"
1,"Acacia pungens","Acacia ulicifolia"
1,"Racosperma ulicifolium","Acacia ulicifolia"
1,"Acacia juniperina","Acacia ulicifolia"
1,"Phyllodoce juniperina","Acacia ulicifolia"
1,"Acacia verticillata","Acacia ulicifolia"
1,"Mimosa juniperina","Acacia ulicifolia"
1,"Acacia dillwynifolia","Acacia ulicifolia"
1,"Mimosa ulicifolia","Acacia ulicifolia"
1,"Racosperma uncinellum","Acacia uncinella"
1,"Racosperma victoriae","Acacia victoriae"
1,"Racosperma willdenowianum","Acacia willdenowiana"
1,"Acacia diptera","Acacia willdenowiana"
1,"Acanthocereus floridanus","Acanthocereus tetragonus"
1,"Acanthocereus colombianus","Acanthocereus tetragonus"
1,"Acanthocereus baxaniensis","Acanthocereus tetragonus"
1,"Cereus pentagonus","Acanthocereus tetragonus"
1,"Cereus pitajaya","Acanthocereus tetragonus"
1,"Cereus pellucidus","Acanthocereus tetragonus"
1,"Cereus nitidus","Acanthocereus tetragonus"
1,"Cactus pitajaya","Acanthocereus tetragonus"
1,"Cereus undulatus","Acanthocereus tetragonus"
1,"Cactus prismaticus","Acanthocereus tetragonus"
1,"Cereus ramosus","Acanthocereus tetragonus"
1,"Cereus reptans","Acanthocereus tetragonus"
1,"Cactus pentagonus","Acanthocereus tetragonus"
1,"Cactus tetragonus","Acanthocereus tetragonus"
1,"Cereus baxaniensis","Acanthocereus tetragonus"
1,"Cactus reptans","Acanthocereus tetragonus"
1,"Cereus prismaticus","Acanthocereus tetragonus"
1,"Cereus variabilis","Acanthocereus tetragonus"
1,"Cereus vasmerii","Acanthocereus tetragonus"
1,"Acanthocereus subinermis","Acanthocereus tetragonus"
1,"Acanthocereus horridus","Acanthocereus tetragonus"
1,"Cereus horribilis","Acanthocereus tetragonus"
1,"Cereus dussii","Acanthocereus tetragonus"
1,"Acanthocereus princeps","Acanthocereus tetragonus"
1,"Cereus tetragonus","Acanthocereus tetragonus"
1,"Acanthocereus pitajaya","Acanthocereus tetragonus"
1,"Acanthocereus pentagonus","Acanthocereus tetragonus"
1,"Acanthocereus occidentalis","Acanthocereus tetragonus"
1,"Cereus princeps","Acanthocereus tetragonus"
1,"Anomalopterys adenophora","Acridocarpus adenophorus"
1,"Anomalopterys longifolia","Acridocarpus longifolius"
1,"Acridocarpus ledermannii","Acridocarpus longifolius"
1,"Acridocarpus brevipetiolatus","Acridocarpus longifolius"
1,"Acridocarpus rudis","Acridocarpus longifolius"
1,"Piptadenia colubrina","Anadenanthera colubrina"
1,"Acacia peregrina","Anadenanthera colubrina"
1,"Mimosa colubrina","Anadenanthera colubrina"
1,"Acacia colubrina","Anadenanthera colubrina"
1,"Modecca antongilliana","Adenia antongilliana"
1,"Modecca cynanchifolia","Adenia cynanchifolia"
1,"Ophiocaulon lanceolatum","Adenia cynanchifolia"
1,"Modecca parviflora","Adenia cynanchifolia"
1,"Adenia mukengensis","Adenia cynanchifolia"
1,"Ophiocaulon cynanchifolius","Adenia cynanchifolia"
1,"Adenia triloba","Adenia cissampeloides"
1,"Ophiocaulon rowlandii","Adenia cissampeloides"
1,"Ophiocaulon cissampeloides","Adenia cissampeloides"
1,"Adenia rowlandii","Adenia cissampeloides"
1,"Adenia guineensis","Adenia cissampeloides"
1,"Modecca cissampeloides","Adenia cissampeloides"
1,"Ophiocaulon tropaeoloides","Adenia cissampeloides"
1,"Passiflora marmorea","Adenia cissampeloides"
1,"Microblepharis obtusa","Adenia cordifolia"
1,"Modecca cordifolia","Adenia cordifolia"
1,"Adenia quadrifida","Adenia cordifolia"
1,"Adenia vespertilio","Adenia cordifolia"
1,"Modecca obtusa","Adenia cordifolia"
1,"Modecca heterophylla","Adenia cordifolia"
1,"Adenia obtusa","Adenia cordifolia"
1,"Microblepharis cordifolia","Adenia cordifolia"
1,"Modecca parviflora","Adenia cardiophylla"
1,"Passiflora parviflora","Adenia cardiophylla"
1,"Modecca cardiophylla","Adenia cardiophylla"
1,"Adenia heterophylla","Adenia cardiophylla"
1,"Adenia senensis","Adenia digitata"
1,"Clemanthus senensis","Adenia digitata"
1,"Adenia multiflora","Adenia digitata"
1,"Adenia stenophylla","Adenia digitata"
1,"Adenia buchananii","Adenia digitata"
1,"Adenia angustisecta","Adenia digitata"
1,"Modecca digitata","Adenia digitata"
1,"Modecca senensis","Adenia digitata"
1,"Modecca heterophylla","Adenia heterophylla"
1,"Microblepharis heterophylla","Adenia heterophylla"
1,"Byttneria integrifolia","Ayenia integrifolia"
1,"Kolbia elegans","Adenia lobata"
1,"Modecca lobata","Adenia lobata"
1,"Modecca incisa","Adenia lobata"
1,"Modecca tamnifolia","Adenia lobata"
1,"Modecca diversifolia","Adenia lobata"
1,"Adenia mildbraedii","Adenia lobata"
1,"Modecca caricifolia","Adenia lobata"
1,"Modecca macrophylla","Adenia macrophylla"
1,"Microblepharis macrophylla","Adenia macrophylla"
1,"Passiflora penangiana","Adenia penangiana"
1,"Modecca refracta","Adenia refracta"
1,"Jaeggia repanda","Adenia repanda"
1,"Modecca repanda","Adenia repanda"
1,"Paschanthus repandus","Adenia repanda"
1,"Paschanthus jaeggii","Adenia repanda"
1,"Modecca paschanthus","Adenia repanda"
1,"Passiflora saponaria","Adenia trilobata"
1,"Modecca saponaria","Adenia trilobata"
1,"Modecca trilobata","Adenia trilobata"
1,"Modecca venenata","Adenia venenata"
1,"Modecca abyssinica","Adenia venenata"
1,"Modecca welwitschii","Adenia welwitschii"
1,"Memora adenophora","Adenocalymma adenophorum"
1,"Adenocalymma grenadense","Adenocalymma apurense"
1,"Bignonia apurensis","Adenocalymma apurense"
1,"Bignonia bracteata","Adenocalymma bracteatum"
1,"Adenocalymma macrostachyum","Adenocalymma bracteatum"
1,"Adenocalymma croceum","Adenocalymma bracteolatum"
1,"Adenocalymma purpurascens","Adenocalymma bracteolatum"
1,"Anemopaegma huachianum","Adenocalymma bracteolatum"
1,"Pharseophora coriacea","Adenocalymma bracteosum"
1,"Pharseophora bracteosa","Adenocalymma bracteosum"
1,"Spathodea bracteosa","Adenocalymma bracteosum"
1,"Memora bracteosa","Adenocalymma bracteosum"
1,"Macfadyena bracteosa","Adenocalymma bracteosum"
1,"Memora campicola","Adenocalymma campicola"
1,"Tecoma fulgens","Adenocalymma cymbalum"
1,"Memora fulgens","Adenocalymma cymbalum"
1,"Gelseminum fulgens","Adenocalymma cymbalum"
1,"Odontotecoma fulgens","Adenocalymma cymbalum"
1,"Bignonia cymbalum","Adenocalymma cymbalum"
1,"Memora flaviflora","Adenocalymma flaviflorum"
1,"Spathodea flaviflora","Adenocalymma flaviflorum"
1,"Bignonia impressa","Adenocalymma impressum"
1,"Adenocalymma sclerophyllum","Adenocalymma impressum"
1,"Adenocalymma auristellae","Adenocalymma impressum"
1,"Memora magnifica","Adenocalymma magnificum"
1,"Bignonia marginata","Adenocalymma marginatum"
1,"Bignonia moringifolia","Adenocalymma moringifolium"
1,"Pleonotoma moringifolia","Adenocalymma moringifolium"
1,"Memora moringifolia","Adenocalymma moringifolium"
1,"Bignonia nodosa","Adenocalymma nodosum"
1,"Memora nodosa","Adenocalymma nodosum"
1,"Adriana billardierei","Adriana quadripartita"
1,"Trachycaryon labillardierei","Adriana quadripartita"
1,"Adriana bloudowskyana","Adriana quadripartita"
1,"Adriana klotzschii","Adriana quadripartita"
1,"Croton quadripartitus","Adriana quadripartita"
1,"Trachycaryon klotzschii","Adriana quadripartita"
1,"Meialisa australis","Adriana quadripartita"
1,"Adriana gaudichaudii","Adriana tomentosa"
1,"Ricinus tomentosus","Adriana tomentosa"
1,"Cotyledon alstonii","Adromischus alstonii"
1,"Adromischus subrubellus","Adromischus alstonii"
1,"Adromischus pulchellus","Adromischus alstonii"
1,"Adromischus triebneri","Adromischus alstonii"
1,"Platyaechmea dichlamydea","Aechmea dichlamydea"
1,"Pironneava ramosa","Aechmea ramosa"
1,"Lamprococcus victorianus","Aechmea victoriana"
